county,week_start,kamis_price,kamis_std,agri_price,agri_std,temp_avg_c,temp_max_c,temp_min_c,rain_mm,price,kamis_smooth,agri_smooth,temp_range,rain_intensity,heavy_rain,heat_stress,strong_wind,month,price_lag_1,price_lag_2,price_lag_3,price_lag_4,price_lag_8,price_rolling_mean_4,price_rolling_std_4,price_rolling_mean_8,price_rolling_std_8,price_rolling_mean_12,price_rolling_std_12,week,year,month_sin,month_cos,week_sin,week_cos
Kirinyaga,2023-12-25,46.26857142857143,2.581649528056488,44.445,0.0,22.3,30.2,15.5,10.2,44.445,46.85880952380952,44.445,14.7,0,0,1,0,12,44.445,44.445,47.78,41.11,42.03666666666667,45.27875,1.6675000000000084,43.924375,1.9391924635565125,44.453472222222224,2.2670637417724504,52,2023,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
Kirinyaga,2024-01-01,43.79333333333333,1.8717977098678855,46.11,0.0,22.87142857142857,29.7,17.0,23.7,46.11,45.84896825396825,45.0,12.7,0,1,0,0,1,44.445,44.445,44.445,47.78,42.5,44.86125,0.8325000000000207,44.375625,1.9799845553149626,44.22180555555556,1.881793881188774,1,2024,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054
Kirinyaga,2024-01-08,43.79333333333333,1.8717977098678857,44.44,0.0,22.514285714285712,29.3,16.5,26.2,44.44,44.6184126984127,44.998333333333335,12.8,0,1,0,0,1,46.11,44.445,44.445,44.445,43.335,44.86,0.8333366666600214,44.513749999999995,1.9350521403089782,44.12847222222222,1.8366209445903074,2,2024,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
Kirinyaga,2024-01-15,43.8875,3.184066357887123,43.33,0.0,22.042857142857144,29.2,16.5,35.2,43.33,43.82472222222222,44.626666666666665,12.7,0,1,0,0,1,44.44,46.11,44.445,44.445,43.335,44.58125,1.146184794583046,44.513125,1.9354880106282721,43.942638888888894,1.7908560475361175,3,2024,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
Kirinyaga,2024-01-22,41.735,2.4007558333634367,43.33,0.0,22.214285714285715,30.1,13.9,5.1000000000000005,43.33,43.13861111111112,43.699999999999996,16.200000000000003,0,0,1,0,1,43.33,44.44,46.11,44.445,41.11,44.302499999999995,1.3137065882456607,44.790625,1.484456219582513,44.05041666666667,1.702458727751431,4,2024,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
Kirinyaga,2024-01-29,40.888,1.8720683748196794,43.33,0.0,23.17142857142857,31.2,15.6,1.4,43.33,42.17016666666667,43.33,15.6,0,0,1,0,1,43.33,43.33,44.44,46.11,47.78,43.607499999999995,0.5550000000000631,44.234375,0.9370944360857911,44.11958333333333,1.6497884965453553,5,2024,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564
Kirinyaga,2024-02-05,40.41888888888889,2.6239304699460124,44.44,0.0,23.714285714285715,31.1,17.2,4.7,44.44,41.01396296296296,43.699999999999996,13.900000000000002,0,0,1,0,2,43.33,43.33,43.33,44.44,44.445,43.6075,0.5550000000000631,44.23375,0.9369355443603384,44.211666666666666,1.632765825960444,6,2024,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
Kirinyaga,2024-02-12,41.39,5.359592201971019,43.33,0.0,24.099999999999998,32.7,15.7,0.8999999999999999,43.33,40.89896296296296,43.699999999999996,17.000000000000004,0,0,1,0,2,44.44,43.33,43.33,43.33,44.445,43.6075,0.5550000000000631,44.094375,0.9828291433408435,44.21125,1.6330105007177982,7,2024,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
Kirinyaga,2024-02-19,38.728571428571435,5.815976354180006,43.33,0.0,24.24285714285714,32.1,16.6,8.299999999999999,43.33,40.17915343915344,43.699999999999996,15.5,0,0,1,0,2,43.33,44.44,43.33,43.33,44.445,43.6075,0.5550000000000631,43.955,1.0048169698294538,44.39625,1.3511646911932385,8,2024,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
Kirinyaga,2024-02-26,35.95142857142857,6.445169841494812,41.665,0.0,24.185714285714287,32.7,16.6,17.0,41.665,38.690000000000005,42.775,16.1,0,0,1,0,2,43.33,43.33,44.44,43.33,46.11,43.19125,1.1441618111089362,43.399375,0.8617193672288401,43.88666666666666,1.0861092639939092,9,2024,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
Kirinyaga,2024-03-04,37.7775,8.352126974609522,28.89,0.0,24.314285714285713,32.5,16.1,5.2,28.89,37.48583333333334,37.961666666666666,16.4,0,0,1,0,3,41.665,43.33,43.33,44.44,44.44,39.30375,6.986727148672701,41.455625,5.132691745426726,42.59041666666666,4.445642124768394,10,2024,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
Kirinyaga,2024-03-11,32.93714285714286,6.116496040178872,28.89,0.0,24.599999999999998,34.0,16.8,0.9,28.89,35.55535714285714,33.14833333333333,17.2,0,0,1,0,3,28.89,41.665,43.33,43.33,43.33,35.69375,7.885644525549805,39.650625,6.683980014877814,41.29416666666667,5.8891258933630315,11,2024,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
Kirinyaga,2024-03-18,34.50666666666667,9.759118812679759,35.56,0.0,25.37142857142857,33.3,19.0,8.3,35.56,35.07376984126984,31.113333333333333,14.299999999999997,0,0,1,0,3,28.89,28.89,41.665,43.33,43.33,33.75125,6.141729364220933,38.679375,6.637317894999911,40.55375,6.014181394080931,12,2024,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
Kirinyaga,2024-03-25,36.5975,2.946885765394668,35.56,0.0,23.314285714285713,31.0,18.0,23.6,35.56,34.68043650793651,33.336666666666666,13.0,0,1,1,0,3,35.56,28.89,28.89,41.665,43.33,32.225,3.850926295494854,37.708125,6.42465670983953,39.67458333333334,5.898108887344307,13,2024,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16
Kirinyaga,2024-04-01,33.26375,4.488327520198522,35.56,0.0,22.642857142857142,29.9,18.0,49.5,35.56,34.78930555555555,35.56,11.899999999999999,0,1,0,0,4,35.56,35.56,28.89,28.89,44.44,33.8925,3.3350000000000493,36.598125,5.83551928005191,38.934583333333336,5.802146725892764,14,2024,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288
Kirinyaga,2024-04-08,38.75,9.543135154205276,35.56,0.0,22.457142857142856,29.0,16.1,72.1,35.56,36.20375,35.56,12.899999999999999,0,1,0,0,4,35.56,35.56,35.56,28.89,43.33,35.56,0.0,35.626875000000005,5.16286115132468,38.287083333333335,5.6996891694888205,15,2024,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
Kirinyaga,2024-04-15,37.778,7.6314274185400235,35.56,0.0,22.67142857142857,29.2,17.7,54.0,35.56,36.59725,35.56,11.5,0,1,0,0,4,35.56,35.56,35.56,35.56,43.33,35.56,0.0,34.655625,4.135312596147677,37.639583333333334,5.513008771959036,16,2024,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
Kirinyaga,2024-04-22,33.333333333333336,4.0824829046386295,34.44,0.0,22.071428571428573,28.5,18.2,76.60000000000001,34.44,36.620444444444445,35.18666666666667,10.3,0,1,0,0,4,35.56,35.56,35.56,35.56,41.665,35.28,0.5600000000002576,33.752500000000005,3.0259768198527643,36.89875,5.270815067641161,17,2024,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
Kirinyaga,2024-04-29,37.30142857142857,7.937842756004155,34.44,0.0,22.085714285714285,28.6,17.8,96.6,34.44,36.1375873015873,34.81333333333333,10.8,0,1,0,0,4,34.44,35.56,35.56,35.56,28.89,35.0,0.6466323014926134,34.44625,2.3013718734703663,36.06541666666667,4.733229465623111,18,2024,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557
Kirinyaga,2024-05-06,34.11,6.256132990913796,34.44,0.0,21.7,28.3,16.5,67.8,34.44,34.91492063492064,34.44,11.8,0,1,0,0,5,34.44,34.44,35.56,35.56,28.89,34.72,0.5600000000002778,35.14,0.5796550698479851,35.32458333333334,4.1529822024953225,19,2024,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
Kirinyaga,2024-05-13,33.33,0.0,33.33,0.0,22.2,29.0,16.4,1.8,33.33,34.913809523809526,34.07,12.600000000000001,0,0,0,0,5,34.44,34.44,34.44,35.56,35.56,34.1625,0.5550000000002991,34.86125,0.8306699103738432,34.49125,3.320435434890018,20,2024,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
Kirinyaga,2024-05-20,36.10857142857143,6.009252389916259,35.56,0.0,22.057142857142857,28.9,16.0,10.9,35.56,34.516190476190474,34.443333333333335,12.899999999999999,0,0,0,0,5,33.33,34.44,34.44,34.44,35.56,34.4425,0.9103982644976439,34.86125,0.8306699103738432,33.9825,2.4836158574291027,21,2024,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
Kirinyaga,2024-05-27,36.82285714285714,5.43153665882782,35.56,0.0,21.285714285714285,28.0,15.1,0.2,35.56,35.42047619047619,34.81666666666667,12.9,0,0,0,0,5,35.56,33.33,34.44,34.44,35.56,34.722500000000004,1.067969256736187,34.86125,0.8306699103738432,34.538333333333334,1.9235234400035148,22,2024,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
Kirinyaga,2024-06-03,36.902857142857144,5.564913040008545,35.56,0.0,21.428571428571427,28.4,15.9,2.8,35.56,36.61142857142857,35.56,12.499999999999998,0,0,0,0,6,35.56,35.56,33.33,34.44,35.56,35.002500000000005,1.1150000000001332,34.86125,0.8306699103738432,35.094166666666666,0.7466343675376641,23,2024,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
Kirinyaga,2024-06-10,34.72,2.671523909681514,33.33,0.0,20.642857142857142,27.0,13.3,1.1,33.33,36.14857142857142,34.81666666666667,13.7,0,0,0,0,6,35.56,35.56,35.56,33.33,35.56,35.0025,1.1150000000001332,34.5825,0.9308176129467761,34.90833333333333,0.8848711599422104,24,2024,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
Kirinyaga,2024-06-17,36.902857142857144,5.564913040008546,33.33,0.0,20.157142857142855,27.0,12.4,13.3,33.33,36.17523809523809,34.07333333333333,14.6,0,0,0,0,6,33.33,35.56,35.56,35.56,34.44,34.445,1.2874911002929923,34.44375,1.0322920060306575,34.7225,0.966014539698864,25,2024,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
Kirinyaga,2024-06-24,37.29,6.48297550732466,33.33,0.0,19.057142857142857,25.9,11.1,0.6,33.33,36.30428571428572,33.33,14.799999999999999,0,0,0,0,6,33.33,33.33,35.56,35.56,34.44,33.887499999999996,1.115000000000159,34.305,1.1049111147187778,34.53666666666667,1.004004104784823,26,2024,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
Kirinyaga,2024-07-01,36.18857142857143,4.587422764368641,33.33,0.0,20.7,27.3,14.1,2.9,33.33,36.79380952380952,33.33,13.200000000000001,0,0,0,0,7,33.33,33.33,33.33,35.56,34.44,33.33,0.0,34.16625,1.1541346480003167,34.350833333333334,1.0037516745903698,27,2024,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
Kirinyaga,2024-07-08,35.63428571428572,6.553497430489202,33.33,0.0,20.071428571428573,27.2,11.9,6.2,33.33,36.37095238095238,33.33,15.299999999999999,0,0,0,0,7,33.33,33.33,33.33,33.33,33.33,33.33,0.0,34.16625,1.1541346480003167,34.165,0.9652272459707094,28,2024,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
Kirinyaga,2024-07-15,37.61714285714286,6.930723180846558,34.44,0.0,20.414285714285715,26.0,16.0,3.8000000000000003,34.44,36.480000000000004,33.699999999999996,10.0,0,0,0,0,7,33.33,33.33,33.33,33.33,35.56,33.607499999999995,0.5550000000003265,34.02625,1.0211889079474092,34.165,0.9652272459707094,29,2024,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
Kirinyaga,2024-07-22,38.09428571428571,6.627663884916661,34.44,0.0,20.12857142857143,27.0,13.9,4.7,34.44,37.11523809523809,34.07,13.1,0,0,0,0,7,34.44,33.33,33.33,33.33,35.56,33.885,0.6408587988007558,33.88625,0.8419185148901461,34.165,0.9652272459707094,30,2024,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
Kirinyaga,2024-07-29,33.70166666666666,1.0937169042611856,34.445,0.0,20.185714285714287,27.5,14.1,2.3,34.445,36.47103174603175,34.44166666666666,13.4,0,0,0,0,7,34.44,34.44,33.33,33.33,35.56,34.16374999999999,0.5558383308124148,33.746874999999996,0.5753442292605421,34.165416666666665,0.9653578195143674,31,2024,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565
Kirinyaga,2024-08-05,35.082499999999996,6.341736467921972,34.445,0.0,20.0,26.9,12.8,3.7,34.445,35.62615079365079,34.443333333333335,14.099999999999998,0,0,0,0,8,34.445,34.44,34.44,33.33,33.33,34.4425,0.0028867514002498184,33.88625,0.5946592661833188,34.25833333333333,0.9306750564007915,32,2024,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
Kirinyaga,2024-08-12,32.22125,2.0357479320527734,34.445,0.0,20.414285714285715,26.4,14.8,6.4,34.445,33.66847222222222,34.445,11.599999999999998,0,0,0,0,8,34.445,34.445,34.44,34.44,33.33,34.44375,0.002500000062685974,34.025625,0.5760359456794477,34.165416666666665,0.8401635618179499,33,2024,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
Kirinyaga,2024-08-19,30.475714285714282,4.187353408948017,34.445,0.0,20.25714285714286,26.0,12.8,2.5,34.445,32.59315476190476,34.445,13.2,0,0,0,0,8,34.445,34.445,34.445,34.44,33.33,34.445,0.0,34.165,0.5153778087139618,34.0725,0.7257801445220098,34,2024,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
Kirinyaga,2024-08-26,30.740000000000002,9.263595414308638,34.445,0.0,21.214285714285715,27.9,14.7,23.8,34.445,31.145654761904762,34.445,13.2,0,1,0,0,8,34.445,34.445,34.445,34.445,33.33,34.445,0.0,34.304375,0.3937134336768953,33.97958333333333,0.5734126640857455,35,2024,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
Kirinyaga,2024-09-02,32.61714285714286,9.307655835002555,34.445,0.0,20.74285714285714,28.5,15.6,9.5,34.445,31.277619047619044,34.445,12.9,0,0,0,0,9,34.445,34.445,34.445,34.445,33.33,34.445,0.0,34.44375,0.002314550356719362,34.0725,0.5483757006756222,36,2024,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359
Kirinyaga,2024-09-09,32.777142857142856,8.678766644874747,34.445,0.0,21.62857142857143,28.8,14.3,0.0,34.445,32.044761904761906,34.445,14.5,0,0,0,0,9,34.445,34.445,34.445,34.445,34.44,34.445,0.0,34.444375,0.001767767093423976,34.165416666666665,0.503778713747221,37,2024,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
Kirinyaga,2024-09-16,33.88875,7.020768044065508,34.445,0.0,22.542857142857144,29.8,16.1,0.8999999999999999,34.445,33.09434523809524,34.445,13.7,0,0,0,0,9,34.445,34.445,34.445,34.445,34.44,34.445,0.0,34.445,0.0,34.25833333333333,0.43362810487085235,38,2024,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
Kirinyaga,2024-09-23,33.76142857142857,6.1917725748809325,34.445,0.0,22.842857142857145,30.3,14.9,1.7,34.445,33.47577380952381,34.445,15.4,0,0,1,0,9,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.35125,0.3216161249358104,39,2024,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
Kirinyaga,2024-09-30,34.74875,6.620980586633027,34.445,0.0,22.814285714285713,30.5,14.9,9.200000000000001,34.445,34.13297619047619,34.445,15.6,0,0,1,0,9,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.44416666666667,0.0019462474981628674,40,2024,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232
Kirinyaga,2024-10-07,41.665,11.787470042379748,34.445,0.0,23.014285714285712,30.1,15.9,12.6,34.445,36.72505952380952,34.445,14.200000000000001,0,0,1,0,10,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.444583333333334,0.0014433758587157149,41,2024,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
Kirinyaga,2025-05-12,43.89000000000001,3.4707780107635817,34.445,0.0,21.099999999999998,27.1,16.6,41.8,34.445,40.10125,34.445,10.5,0,1,0,0,5,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,20,2025,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
Kirinyaga,2025-05-19,47.417500000000004,1.9575257706751001,34.445,0.0,21.514285714285712,27.7,15.1,20.0,34.445,44.32416666666666,34.445,12.6,0,0,0,0,5,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,21,2025,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
Kirinyaga,2025-05-26,47.9725,3.2841426365404502,34.445,0.0,20.957142857142856,26.6,16.4,24.5,34.445,46.42666666666667,34.445,10.200000000000003,0,1,0,0,5,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,22,2025,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
Kirinyaga,2025-06-02,50.07857142857143,2.4315319490082006,34.445,0.0,20.900000000000002,26.8,16.3,35.6,34.445,48.4895238095238,34.445,10.5,0,1,0,0,6,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,23,2025,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
Kirinyaga,2025-06-09,50.580000000000005,4.389726642969923,34.445,0.0,20.62857142857143,26.6,15.6,16.4,34.445,49.54369047619048,34.445,11.000000000000002,0,0,0,0,6,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,24,2025,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
Kirinyaga,2025-06-16,50.370000000000005,2.5261433055153475,34.445,0.0,21.071428571428573,26.8,16.5,3.2,34.445,50.34285714285715,34.445,10.3,0,0,0,0,6,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,25,2025,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
Kirinyaga,2025-06-23,50.31857142857143,3.6535846715767986,34.445,0.0,20.82857142857143,26.7,14.2,5.6,34.445,50.42285714285715,34.445,12.5,0,0,0,0,6,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,26,2025,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
Kirinyaga,2025-06-30,47.81333333333333,6.117812245130336,34.445,0.0,20.714285714285715,25.6,16.7,4.8,34.445,49.50063492063492,34.445,8.900000000000002,0,0,0,0,6,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,27,2025,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054
Kirinyaga,2025-07-07,45.97,2.6996049093648256,34.445,0.0,20.75714285714286,26.7,16.2,6.7,34.445,48.033968253968254,34.445,10.5,0,0,0,0,7,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,28,2025,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
Kirinyaga,2025-07-14,48.055,6.445292856030671,34.445,0.0,20.957142857142856,27.1,15.9,1.9000000000000001,34.445,47.27944444444444,34.445,11.200000000000001,0,0,0,0,7,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,29,2025,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
Kirinyaga,2025-07-21,44.951428571428565,5.276133143920929,34.445,0.0,19.87142857142857,27.2,13.2,0.4,34.445,46.32547619047619,34.445,14.0,0,0,0,0,7,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,30,2025,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
Kirinyaga,2025-07-28,40.0,5.0,34.445,0.0,20.099999999999998,25.8,14.9,1.7000000000000002,34.445,44.335476190476186,34.445,10.9,0,0,0,0,7,34.445,34.445,34.445,34.445,34.445,34.445,0.0,34.445,0.0,34.445,0.0,31,2025,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565
Kirinyaga,2025-08-04,40.0,0.0,46.67,0.0,20.12857142857143,26.6,15.0,0.8999999999999999,46.67,41.65047619047619,38.52,11.600000000000001,0,0,0,0,8,34.445,34.445,34.445,34.445,34.445,37.50125,6.112500000000013,35.973125,4.322190200002814,35.46375,3.529053520421654,32,2025,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
Mombasa,2021-11-08,40.0,0.0,43.33,0.0,26.62857142857143,29.4,23.0,7.0,43.33,36.666666666666664,43.33,6.399999999999999,0,0,0,0,11,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,45,2021,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
Mombasa,2022-06-27,64.83500000000001,2.5950818869546257,43.33,0.0,23.900000000000002,26.2,21.5,41.7,43.33,48.278333333333336,43.33,4.699999999999999,0,1,0,0,6,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,26,2022,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
Mombasa,2022-07-04,64.445,4.716402230514278,43.33,0.0,24.057142857142857,26.3,21.8,20.6,43.33,56.42666666666667,43.33,4.5,0,1,0,0,7,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,27,2022,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054
Mombasa,2022-08-29,66.11500000000001,0.7848885271170724,43.33,0.0,24.2,26.4,22.0,6.0,43.33,65.13166666666667,43.33,4.399999999999999,0,0,0,0,8,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,35,2022,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
Mombasa,2022-09-26,66.67,0.0,43.33,0.0,24.771428571428572,27.3,22.7,10.6,43.33,65.74333333333334,43.33,4.600000000000001,0,0,0,0,9,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,39,2022,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
Mombasa,2022-10-10,66.67,0.0,43.33,0.0,25.02857142857143,27.2,23.1,6.6000000000000005,43.33,66.485,43.33,4.099999999999998,0,0,0,0,10,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,41,2022,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
Mombasa,2022-12-12,66.67,0.0,43.33,0.0,27.142857142857142,29.8,22.7,30.3,43.33,66.67,43.33,7.100000000000001,0,1,0,0,12,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,50,2022,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
Mombasa,2022-12-19,66.67,0.0,43.33,0.0,27.157142857142855,30.0,23.8,22.5,43.33,66.67,43.33,6.199999999999999,0,1,0,0,12,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,51,2022,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
Mombasa,2023-01-23,52.0,0.0,43.33,0.0,26.842857142857145,30.5,23.5,1.3,43.33,61.78,43.33,7.0,0,0,1,0,1,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,4,2023,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
Mombasa,2023-01-30,70.0,4.709331162702404,43.33,0.0,27.085714285714285,30.5,24.0,1.1,43.33,62.89000000000001,43.33,6.5,0,0,1,0,1,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,5,2023,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564
Mombasa,2023-02-13,64.61,10.762165209659253,43.33,0.0,27.37142857142857,30.8,24.4,3.4,43.33,62.20333333333334,43.33,6.400000000000002,0,0,1,0,2,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,7,2023,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
Mombasa,2023-02-27,78.33333333333333,2.88675134594813,43.33,0.0,27.82857142857143,31.5,25.0,0.2,43.33,70.9811111111111,43.33,6.5,0,0,1,0,2,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,9,2023,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
Mombasa,2023-03-06,75.0,0.0,43.33,0.0,27.771428571428572,31.3,24.8,2.2,43.33,72.64777777777778,43.33,6.5,0,0,1,0,3,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,10,2023,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
Mombasa,2023-03-13,63.0,0.0,43.33,0.0,27.642857142857142,31.2,24.4,10.4,43.33,72.1111111111111,43.33,6.800000000000001,0,0,1,0,3,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,11,2023,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
Mombasa,2023-04-10,70.33333333333333,8.386497083606082,43.33,0.0,27.17142857142857,30.2,24.0,34.9,43.33,69.44444444444444,43.33,6.199999999999999,0,1,1,0,4,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,15,2023,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
Mombasa,2023-05-08,66.0,0.0,43.33,0.0,26.12857142857143,28.5,23.7,22.0,43.33,66.44444444444444,43.33,4.800000000000001,0,1,0,0,5,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,19,2023,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
Mombasa,2023-05-15,85.0,7.0710678118654755,43.33,0.0,26.785714285714285,29.1,24.8,16.0,43.33,73.77777777777777,43.33,4.300000000000001,0,0,0,0,5,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,20,2023,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
Mombasa,2023-05-22,64.0,0.0,43.33,0.0,25.957142857142856,28.5,23.8,43.0,43.33,71.66666666666667,43.33,4.699999999999999,0,1,0,0,5,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,21,2023,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
Mombasa,2023-05-29,59.0,0.0,43.33,0.0,25.47142857142857,27.7,23.4,39.7,43.33,69.33333333333333,43.33,4.300000000000001,0,1,0,0,5,43.33,43.33,43.33,43.33,43.33,43.33,0.0,43.33,0.0,43.33,0.0,22,2023,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
